단지명,전용면적(㎡),거래구분,번지,평균 거래금액(만원),시군구,계약년월,건축년도
관악캠퍼스타워,40,매매,875-1,28000,서울특별시 관악구 봉천동,202505,개인
관악파크푸르지오,59,매매,1728,80000,서울특별시 관악구 봉천동,202505,개인
관악푸르지오,59,매매,1717,82136,서울특별시 관악구 봉천동,202505,개인
관악푸르지오,84,매매,1717,99217,서울특별시 관악구 봉천동,202505,개인
관음삼성,84,매매,268,93875,서울특별시 강서구 염창동,202505,개인
광나루현대,84,매매,567,127250,서울특별시 광진구 광장동,202505,개인
광남벨라스(1차),129,매매,465-1,111000,서울특별시 마포구 서교동,202505,개인
광남벨라스2차아파트,84,매매,53-6,61100,서울특별시 강동구 천호동,202505,개인
광남캐스빌,52,매매,6-5,30000,서울특별시 성북구 보문동2가,202505,개인
광영다모은정아파트,84,매매,1019-19,43000,서울특별시 강서구 화곡동,202505,개인
광장,142,매매,28,307000,서울특별시 영등포구 여의도동,202505,개인
광장자이,125,매매,581,217000,서울특별시 광진구 광장동,202505,개인
광장현대9단지,59,매매,576,129150,서울특별시 광진구 광장동,202505,개인
광장현대9단지,84,매매,576,157167,서울특별시 광진구 광장동,202505,개인
광장힐스테이트,59,매매,582,177500,서울특별시 광진구 광장동,202505,개인
광장힐스테이트,84,매매,582,224500,서울특별시 광진구 광장동,202505,개인
광장힐스테이트,130,매매,582,247250,서울특별시 광진구 광장동,202505,개인
광진We’vePark,131,매매,503,139000,서울특별시 광진구 군자동,202505,개인
광진코지웰,15,매매,113-1,15000,서울특별시 광진구 화양동,202505,개인
광진하나플러스,84,매매,811,135000,서울특별시 광진구 자양동,202505,개인
광화문스페이스본(101동~105동),70,매매,9,112600,서울특별시 종로구 사직동,202505,개인
광화문스페이스본(101동~105동),94,매매,9,159600,서울특별시 종로구 사직동,202505,개인
광화문스페이스본(101동~105동),121,매매,9,174000,서울특별시 종로구 사직동,202505,개인
광화문스페이스본(106동),144,매매,9-1,197000,서울특별시 종로구 사직동,202505,개인
구로두산,44,매매,1265,45000,서울특별시 구로구 구로동,202505,개인
구로두산,51,매매,1265,53100,서울특별시 구로구 구로동,202505,개인
구로두산,63,매매,1265,61000,서울특별시 구로구 구로동,202505,개인
구로두산위브,50,매매,1278,64500,서울특별시 구로구 구로동,202505,개인
구로오네뜨시티,25,매매,103-6,22275,서울특별시 구로구 구로동,202505,개인
구로현대,56,매매,1256,56167,서울특별시 구로구 구로동,202505,개인
구로현대,63,매매,1256,62800,서울특별시 구로구 구로동,202505,개인
구의강변우성아파트,84,매매,546-7,144250,서울특별시 광진구 구의동,202505,개인
구의자이르네,73,매매,671,100500,서울특별시 광진구 구의동,202505,개인
구의현대2단지,84,매매,611,165038,서울특별시 광진구 구의동,202505,개인
구의현대6단지,84,매매,610,145500,서울특별시 광진구 구의동,202505,개인
구의현대7단지현대홈타운,84,매매,587-54,119000,서울특별시 광진구 구의동,202505,개인
구의현대하이엘,69,매매,779-11,80000,서울특별시 광진구 자양동,202505,개인
구일우성,59,매매,1259,50000,서울특별시 구로구 구로동,202505,개인
구일우성,84,매매,1259,72000,서울특별시 구로구 구로동,202505,개인
구파발10단지어울림(1011~1019동)BL3-1,134,매매,27,113000,서울특별시 은평구 진관동,202505,개인
구파발9단지래미안(916~928동)BL3-2,101,매매,25,100000,서울특별시 은평구 진관동,202505,개인
궁전,146,매매,65-1,294000,서울특별시 서초구 반포동,202505,개인
그대家,59,매매,1727,50000,서울특별시 관악구 신림동,202505,개인
그랜드,57,매매,323,38500,서울특별시 구로구 고척동,202505,개인
그랜드아파트,45,매매,636-11,62000,서울특별시 광진구 자양동,202505,개인
그랜드아파트,59,매매,636-11,60000,서울특별시 광진구 자양동,202505,개인
그랜빌캐슬,102,매매,190-3,153000,서울특별시 강남구 도곡동,202505,개인
그린,56,매매,1702,38000,서울특별시 관악구 봉천동,202505,개인
극동,55,매매,271-3,49500,서울특별시 노원구 하계동,202505,개인
극동,55,매매,314,42000,서울특별시 구로구 구로동,202505,개인
극동,57,매매,428,117833,서울특별시 성동구 옥수동,202505,개인
극동,59,매매,128,64000,서울특별시 성북구 종암동,202505,개인
극동,59,매매,246-23,69900,서울특별시 강서구 염창동,202505,개인
극동,59,매매,391,93500,서울특별시 송파구 풍납동,202505,개인
극동,64,매매,314,45000,서울특별시 구로구 구로동,202505,개인
극동,68,매매,428,146000,서울특별시 성동구 옥수동,202505,개인
극동,70,매매,271-3,66800,서울특별시 노원구 하계동,202505,개인
극동,79,매매,391,112700,서울특별시 송파구 풍납동,202505,개인
극동,80,매매,803-1,48900,서울특별시 노원구 월계동,202505,개인
극동,84,매매,428,167280,서울특별시 성동구 옥수동,202505,개인
극동,84,매매,454,52000,서울특별시 서대문구 홍은동,202505,개인
극동,84,매매,81-1,46800,서울특별시 도봉구 도봉동,202505,개인
극동,85,매매,246-23,89500,서울특별시 강서구 염창동,202505,개인
극동,91,매매,314,51750,서울특별시 구로구 구로동,202505,개인
극동,142,매매,428,197200,서울특별시 성동구 옥수동,202505,개인
극동,148,매매,428,204800,서울특별시 성동구 옥수동,202505,개인
극동,149,매매,192,183000,서울특별시 송파구 가락동,202505,개인
극동(105),59,매매,105,117500,서울특별시 동작구 사당동,202505,개인
극동(105),109,매매,105,116000,서울특별시 동작구 사당동,202505,개인
극동(105),110,매매,105,130000,서울특별시 동작구 사당동,202505,개인
극동(105),119,매매,105,125000,서울특별시 동작구 사당동,202505,개인
극동1,84,매매,218-1,215000,서울특별시 광진구 광장동,202505,개인
극동1,126,매매,218-1,255000,서울특별시 광진구 광장동,202505,개인
극동2,75,매매,218-1,181667,서울특별시 광진구 광장동,202505,개인
극동2,84,매매,218-1,195000,서울특별시 광진구 광장동,202505,개인
극동2,156,매매,218-1,298000,서울특별시 광진구 광장동,202505,개인
극동강변,84,매매,148-2,104000,서울특별시 동작구 본동,202505,개인
극동그린,59,매매,436,110000,서울특별시 성동구 옥수동,202505,개인
극동늘푸른,59,매매,752-1,75500,서울특별시 양천구 목동,202505,개인
극동늘푸른,84,매매,379,64200,서울특별시 중랑구 묵동,202505,개인
극동미라주,59,매매,1058,86500,서울특별시 성동구 하왕십리동,202505,개인
극동미라주,84,매매,1058,114000,서울특별시 성동구 하왕십리동,202505,개인
극동상록수,59,매매,280,71800,서울특별시 강서구 염창동,202505,개인
극동상록수,84,매매,280,95000,서울특별시 강서구 염창동,202505,개인
극동아파트,84,매매,721,50000,서울특별시 도봉구 쌍문동,202505,개인
글로리안(B),58,매매,432-970,31000,서울특별시 중구 신당동,202505,개인
금강,84,매매,335,48700,서울특별시 구로구 오류동,202505,개인
금강KCC,58,매매,164,93500,서울특별시 송파구 송파동,202505,개인
금강KCC,84,매매,331,115250,서울특별시 동작구 동작동,202505,개인
금강에스쁘아,82,매매,753-1,107500,서울특별시 양천구 목동,202505,개인
금천롯데캐슬골드파크2차201동202동,84,매매,1150,108500,서울특별시 금천구 독산동,202505,개인
금천롯데캐슬골드파크3차,59,매매,1155,89950,서울특별시 금천구 독산동,202505,개인
금천현대,84,매매,711-2,65700,서울특별시 금천구 독산동,202505,개인
금하뜨라네,84,매매,142-14,45750,서울특별시 양천구 신월동,202505,개인
금호,84,매매,714,153000,서울특별시 성동구 성수동1가,202505,개인
금호(1차),84,매매,1705,52500,서울특별시 관악구 신림동,202505,개인
금호1,54,매매,199-1,38000,서울특별시 도봉구 쌍문동,202505,개인
금호1,59,매매,934,116000,서울특별시 양천구 목동,202505,개인
금호1,70,매매,199-1,51000,서울특별시 도봉구 쌍문동,202505,개인
금호1차푸르지오,59,매매,917,118350,서울특별시 성동구 금호동3가,202505,개인
금호1차푸르지오,84,매매,917,137500,서울특별시 성동구 금호동3가,202505,개인
금호1차푸르지오,114,매매,917,146000,서울특별시 성동구 금호동3가,202505,개인
금호2,84,매매,1706,69000,서울특별시 관악구 신림동,202505,개인
금호베스트빌,84,매매,1052,89500,서울특별시 성동구 하왕십리동,202505,개인
금호베스트빌,84,매매,578,132312,서울특별시 광진구 광장동,202505,개인
금호베스트빌,114,매매,1052,109350,서울특별시 성동구 하왕십리동,202505,개인
금호삼성래미안,59,매매,1500,121000,서울특별시 성동구 금호동1가,202505,개인
금호삼성래미안,84,매매,1500,136000,서울특별시 성동구 금호동1가,202505,개인
금호아파트,27,매매,44,34500,서울특별시 강동구 천호동,202505,개인
금호어울림,84,매매,471,78175,서울특별시 서대문구 홍제동,202505,개인
금호어울림,84,매매,951,127000,서울특별시 양천구 목동,202505,개인
금호어울림(580),59,매매,580,60000,서울특별시 중랑구 망우동,202505,개인
금호어울림(580),84,매매,580,64800,서울특별시 중랑구 망우동,202505,개인
금호어울림(580),115,매매,580,72000,서울특별시 중랑구 망우동,202505,개인
금호어울림(580-1),59,매매,580-1,58000,서울특별시 중랑구 망우동,202505,개인
금호자이1차,59,매매,1215,142700,서울특별시 성동구 금호동2가,202505,개인
금호자이1차,84,매매,1215,159000,서울특별시 성동구 금호동2가,202505,개인
금호자이2차,59,매매,700,132000,서울특별시 성동구 금호동3가,202505,개인
금호자이2차,84,매매,700,137233,서울특별시 성동구 금호동3가,202505,개인
금호자이2차,115,매매,700,155000,서울특별시 성동구 금호동3가,202505,개인
금호타운,59,매매,240-32,74500,서울특별시 강서구 염창동,202505,개인
금호타운,84,매매,1270,53000,서울특별시 노원구 상계동,202505,개인
금호타운,84,매매,240-32,81900,서울특별시 강서구 염창동,202505,개인
금호타운(583),59,매매,583,53200,서울특별시 노원구 중계동,202505,개인
금호타운2차아파트,59,매매,832,108500,서울특별시 성동구 성수동2가,202505,개인
금호한신,59,매매,1662,115000,서울특별시 성동구 금호동3가,202505,개인
금호한신,84,매매,1662,130000,서울특별시 성동구 금호동3가,202505,개인
금호현대,59,매매,98,99800,서울특별시 성동구 응봉동,202505,개인
금호현대,79,매매,98,122333,서울특별시 성동구 응봉동,202505,개인
금호현대,120,매매,98,143500,서울특별시 성동구 응봉동,202505,개인
길동3차이룸,73,매매,146-1,65000,서울특별시 강동구 길동,202505,개인
길동3차이룸,82,매매,146-1,65000,서울특별시 강동구 길동,202505,개인
길동우성,57,매매,400,71750,서울특별시 강동구 길동,202505,개인
길동우성,84,매매,400,93750,서울특별시 강동구 길동,202505,개인
길성그랑프리텔아파트,76,매매,753,59900,서울특별시 노원구 공릉동,202505,개인
길음뉴타운1단지(래미안길음1차),59,매매,1279,85583,서울특별시 성북구 길음동,202505,개인
길음뉴타운2단지푸르지오,59,매매,1280,70450,서울특별시 성북구 길음동,202505,개인
길음뉴타운2단지푸르지오,84,매매,1280,83800,서울특별시 성북구 길음동,202505,개인
길음뉴타운2단지푸르지오,114,매매,1280,97500,서울특별시 성북구 길음동,202505,개인
길음뉴타운3단지푸르지오,59,매매,1280-1,70875,서울특별시 성북구 길음동,202505,개인
길음뉴타운3단지푸르지오,84,매매,1280-1,74500,서울특별시 성북구 길음동,202505,개인
길음뉴타운4단지(e편한세상),59,매매,1281,78167,서울특별시 성북구 길음동,202505,개인
길음뉴타운4단지(e편한세상),84,매매,1281,94425,서울특별시 성북구 길음동,202505,개인
길음뉴타운5단지(래미안),59,매매,1282,84500,서울특별시 성북구 길음동,202505,개인
길음뉴타운5단지(래미안),84,매매,1282,105000,서울특별시 성북구 길음동,202505,개인
길음뉴타운6단지(래미안),59,매매,1283,76000,서울특별시 성북구 길음동,202505,개인
길음뉴타운6단지(래미안),84,매매,1283,116475,서울특별시 성북구 길음동,202505,개인
길음뉴타운7단지(두산위브),59,매매,1285,89000,서울특별시 성북구 길음동,202505,개인
길음뉴타운7단지(두산위브),84,매매,1285,107980,서울특별시 성북구 길음동,202505,개인
