단지명,거래구분,전용면적(㎡),시군구,번지,계약년월,건축년도,평균 보증금(만원),평균 월세금(만원)
고덕풍경채어바니티,전세,101,서울특별시 강동구 고덕동,BL-3-1,202506,202507~202707,80000,0
고척월드메르디앙,전세,84,서울특별시 구로구 고척동,343,202506,202507~202707,45000,0
고척파크푸르지오,전세,59,서울특별시 구로구 고척동,339,202506,202508~202708,51000,0
고척파크푸르지오,전세,84,서울특별시 구로구 고척동,339,202506,202506~202706,35000,0
고척파크푸르지오,전세,114,서울특별시 구로구 고척동,339,202506,202509~202709,85000,0
골드클래스,전세,59,서울특별시 강동구 길동,414-5,202506,202509~202709,46000,0
공덕1삼성래미안,전세,59,서울특별시 마포구 공덕동,371,202506,202508~202708,60000,0
공덕1삼성래미안,전세,84,서울특별시 마포구 공덕동,371,202506,202508~202708,80333,0
공덕2삼성래미안,전세,84,서울특별시 마포구 공덕동,43,202506,202507~202707,71000,0
공덕3삼성래미안,전세,59,서울특별시 마포구 공덕동,457,202506,202511~202711,71815,0
공덕SK리더스뷰,전세,59,서울특별시 마포구 공덕동,479,202506,202508~202707,90000,0
공덕SK리더스뷰,전세,84,서울특별시 마포구 공덕동,479,202506,202508~202708,118333,0
공덕더샵,전세,84,서울특별시 마포구 공덕동,478,202506,202507~202707,115000,0
공덕자이,전세,59,서울특별시 마포구 아현동,800,202506,202506~202606,76750,0
공덕자이,전세,114,서울특별시 마포구 아현동,800,202506,202509~202709,130000,0
공덕파크자이,전세,84,서울특별시 마포구 공덕동,476,202506,202508~202708,120000,0
공릉동한보에센시티아파트,전세,84,서울특별시 노원구 공릉동,743,202506,202509~202709,41000,0
공작,전세,91,서울특별시 영등포구 여의도동,21-2,202506,202507~202707,48000,0
공작,전세,126,서울특별시 영등포구 여의도동,21-2,202506,202508~202708,60000,0
관악동부센트레빌,전세,59,서울특별시 관악구 봉천동,1719,202506,202508~202708,49000,0
관악드림(동아),전세,59,서울특별시 관악구 봉천동,1712,202506,202506~202706,45000,0
관악드림(동아),전세,60,서울특별시 관악구 봉천동,1712,202506,202507~202707,48000,0
관악드림(동아),전세,84,서울특별시 관악구 봉천동,1712,202506,202508~202708,56200,0
관악드림(동아),전세,102,서울특별시 관악구 봉천동,1712,202506,202508~202708,55000,0
관악드림(삼성),전세,59,서울특별시 관악구 봉천동,1712,202506,202507~202707,44250,0
관악드림(삼성),전세,84,서울특별시 관악구 봉천동,1712,202506,202509~202709,55000,0
관악드림(삼성),전세,102,서울특별시 관악구 봉천동,1712,202506,202506~202706,64000,0
관악산벽산타운5,전세,59,서울특별시 금천구 시흥동,1013,202506,202508~202708,32000,0
관악산벽산타운5,전세,84,서울특별시 금천구 시흥동,1013,202506,202507~202707,39000,0
관악산벽산타운5,전세,114,서울특별시 금천구 시흥동,1013,202506,202507~202707,44625,0
관악산신도브래뉴,전세,94,서울특별시 금천구 시흥동,1017,202506,202508~202708,40000,0
관악산휴먼시아1단지,전세,59,서울특별시 관악구 신림동,1735-1,202506,202507~202707,37500,0
관악산휴먼시아2단지,전세,59,서울특별시 관악구 신림동,1735,202506,202508~202708,38000,0
관악산휴먼시아2단지,전세,84,서울특별시 관악구 신림동,1735,202506,202507~202707,43250,0
관악푸르지오,전세,59,서울특별시 관악구 봉천동,1717,202506,202506~202706,47423,0
관악푸르지오,전세,84,서울특별시 관악구 봉천동,1717,202506,202507~202707,58000,0
관악푸르지오,전세,114,서울특별시 관악구 봉천동,1717,202506,202507~202707,65000,0
광나루현대,전세,84,서울특별시 광진구 광장동,567,202506,202508~202708,71667,0
광남아파트102동,전세,84,서울특별시 강동구 둔촌동,518-13,202506,202508~202708,55000,0
광남캐스빌(247-0),전세,84,서울특별시 강동구 길동,247,202506,202507~202707,45000,0
광남캐스빌(435-7),전세,84,서울특별시 강동구 성내동,435-7,202506,202507~202707,59000,0
광장,전세,101,서울특별시 영등포구 여의도동,28,202506,202509~202708,78000,0
광장자이,전세,125,서울특별시 광진구 광장동,581,202506,202509~202709,135000,0
광장자이,전세,158,서울특별시 광진구 광장동,581,202506,202508~202708,160000,0
광장현대9단지,전세,59,서울특별시 광진구 광장동,576,202506,202510~202710,70000,0
광장현대9단지,전세,84,서울특별시 광진구 광장동,576,202506,202508~202802,83000,0
광장힐스테이트,전세,84,서울특별시 광진구 광장동,582,202506,202508~202708,130000,0
광진파크하우스,전세,44,서울특별시 광진구 구의동,682,202506,202507~202707,40000,0
광화문스페이스본(101동~105동),전세,94,서울특별시 종로구 사직동,9,202506,202508~202702,95000,0
광화문스페이스본(101동~105동),전세,97,서울특별시 종로구 사직동,9,202506,202507~202707,98000,0
광화문스페이스본(101동~105동),전세,146,서울특별시 종로구 사직동,9,202506,202507~202707,70000,0
구로두산,전세,44,서울특별시 구로구 구로동,1265,202506,202508~202708,26060,0
구로두산,전세,51,서울특별시 구로구 구로동,1265,202506,202508~202707,34500,0
구로두산,전세,84,서울특별시 구로구 구로동,1265,202506,202508~202708,47000,0
구로두산위브,전세,36,서울특별시 구로구 구로동,1278,202506,202508~202708,28000,0
구로두산위브,전세,57,서울특별시 구로구 구로동,1278,202506,202508~202708,43000,0
구로오네뜨시티,전세,16,서울특별시 구로구 구로동,103-6,202506,202507~202707,15350,0
구로오네뜨시티,전세,25,서울특별시 구로구 구로동,103-6,202506,202507~202707,19000,0
구로현대,전세,56,서울특별시 구로구 구로동,1256,202506,202509~202708,35000,0
구로현대,전세,63,서울특별시 구로구 구로동,1256,202506,202508~202708,40000,0
구의강변우성아파트,전세,84,서울특별시 광진구 구의동,546-7,202506,202508~202708,66500,0
구의현대2단지,전세,84,서울특별시 광진구 구의동,611,202506,202509~202709,80250,0
구의현대6단지,전세,84,서울특별시 광진구 구의동,610,202506,202508~202708,70000,0
구의현대7단지현대홈타운,전세,59,서울특별시 광진구 구의동,587-54,202506,202507~202707,55000,0
구의현대7단지현대홈타운,전세,84,서울특별시 광진구 구의동,587-54,202506,202508~202708,68000,0
구의현대하이엘,전세,59,서울특별시 광진구 자양동,779-11,202506,202508~202708,48000,0
구일우성,전세,59,서울특별시 구로구 구로동,1259,202506,202507~202707,34500,0
구파발10단지어울림(1020~1028동)임대BL3-5,전세,84,서울특별시 은평구 진관동,29,202506,202507~202709,34650,0
구파발9단지래미안(916~928동)BL3-2,전세,84,서울특별시 은평구 진관동,25,202506,202508~202708,58000,0
구파발9단지래미안(916~928동)BL3-2,전세,166,서울특별시 은평구 진관동,25,202506,202509~202708,78000,0
국제산장,전세,59,서울특별시 관악구 신림동,1693,202506,202508~202708,28000,0
국화맨션,전세,84,서울특별시 영등포구 문래동3가,76-1,202506,202509~202709,55000,0
궁전,전세,205,서울특별시 서초구 반포동,65-1,202506,202506~202806,100000,0
그란츠리버파크,전세,44,서울특별시 강동구 성내동,611,202506,202506~202709,34476,0
그란츠리버파크,전세,59,서울특별시 강동구 성내동,611,202506,202507~202707,72444,0
그란츠리버파크,전세,84,서울특별시 강동구 성내동,611,202506,202509~202709,90000,0
그랜드아이파크,전세,112,서울특별시 강서구 화곡동,1095,202506,202507~202707,59000,0
그랜드아파트,전세,55,서울특별시 광진구 자양동,636-11,202506,202506~202706,45000,0
그린파크(코오롱하늘채),전세,59,서울특별시 용산구 서빙고동,293,202506,202508~202708,55000,0
극동,전세,59,서울특별시 성북구 종암동,128,202506,202508~202708,40000,0
극동,전세,68,서울특별시 성동구 옥수동,428,202506,202509~202709,50000,0
극동,전세,79,서울특별시 송파구 풍납동,391,202506,202509~202708,50000,0
극동,전세,84,서울특별시 노원구 하계동,271-3,202506,202508~202708,48000,0
극동,전세,84,서울특별시 서대문구 홍은동,454,202506,202507~202707,32000,0
극동,전세,84,서울특별시 도봉구 도봉동,81-1,202506,202508~202708,28000,0
극동,전세,120,서울특별시 송파구 가락동,192,202506,202506~202706,65000,0
극동,전세,142,서울특별시 성동구 옥수동,428,202506,202506~202706,70000,0
극동,전세,148,서울특별시 성동구 옥수동,428,202506,202506~202605,88333,0
극동(105),전세,46,서울특별시 동작구 사당동,105,202506,202506~202706,40000,0
극동(105),전세,59,서울특별시 동작구 사당동,105,202506,202509~202709,50000,0
극동(105),전세,110,서울특별시 동작구 사당동,105,202506,202506~202706,65000,0
극동(105),전세,119,서울특별시 동작구 사당동,105,202506,202506~202706,64500,0
극동1,전세,84,서울특별시 광진구 광장동,218-1,202506,202508~202708,66500,0
극동1,전세,126,서울특별시 광진구 광장동,218-1,202506,202506~202706,89000,0
극동1,전세,156,서울특별시 광진구 광장동,218-1,202506,202508~202708,90000,0
극동2,전세,75,서울특별시 광진구 광장동,218-1,202506,202506~202706,58000,0
극동2,전세,84,서울특별시 광진구 광장동,218-1,202506,202508~202708,64000,0
극동2,전세,126,서울특별시 광진구 광장동,218-1,202506,202509~202709,86000,0
극동2,전세,156,서울특별시 광진구 광장동,218-1,202506,202506~202510,80000,0
극동강변,전세,84,서울특별시 동작구 본동,148-2,202506,202508~202708,45000,0
극동그린,전세,59,서울특별시 성동구 옥수동,436,202506,202506~202706,53000,0
극동그린,전세,84,서울특별시 성동구 옥수동,436,202506,202509~202709,71000,0
극동늘푸른,전세,57,서울특별시 중랑구 묵동,379,202506,202509~202709,32400,0
극동늘푸른,전세,84,서울특별시 노원구 상계동,1128,202506,202510~202710,50000,0
극동늘푸른,전세,84,서울특별시 양천구 목동,752-1,202506,202509~202709,70000,0
극동미라주,전세,59,서울특별시 성동구 하왕십리동,1058,202506,202508~202708,50000,0
글로벌팰리스,전세,23,서울특별시 동대문구 장안동,415-10,202506,202508~202708,25500,0
금강,전세,59,서울특별시 구로구 오류동,335,202506,202508~202708,31000,0
금강(343),전세,60,서울특별시 구로구 오류동,343,202506,202508~202708,39000,0
금강(343),전세,84,서울특별시 구로구 오류동,343,202506,202509~202709,45000,0
금강KCC,전세,84,서울특별시 송파구 송파동,164,202506,202511~202711,65000,0
금강KCC,전세,84,서울특별시 동작구 동작동,331,202506,202507~202707,74000,0
금강에스쁘아,전세,59,서울특별시 양천구 목동,753-1,202506,202509~202709,57000,0
금광,전세,83,서울특별시 금천구 시흥동,1014,202506,202508~202708,39500,0
금광포란재,전세,114,서울특별시 강동구 성내동,604,202506,202507~202707,66000,0
금성아파트,전세,30,서울특별시 용산구 원효로3가,124-1,202506,202507~202707,15000,0
금천롯데캐슬골드파크1차,전세,59,서울특별시 금천구 독산동,1147,202506,202506~202709,43524,0
금천롯데캐슬골드파크1차,전세,71,서울특별시 금천구 독산동,1147,202506,202509~202709,67000,0
금천롯데캐슬골드파크1차,전세,84,서울특별시 금천구 독산동,1147,202506,202508~202708,61426,0
금천롯데캐슬골드파크2차201동202동,전세,84,서울특별시 금천구 독산동,1150,202506,202508~202708,64000,0
금천롯데캐슬골드파크3차,전세,59,서울특별시 금천구 독산동,1155,202506,202509~202709,49000,0
금천롯데캐슬골드파크3차,전세,84,서울특별시 금천구 독산동,1155,202506,202506~202706,65000,0
금천현대,전세,59,서울특별시 금천구 독산동,711-2,202506,202508~202708,35643,0
금천현대,전세,84,서울특별시 금천구 독산동,711-2,202506,202508~202708,37167,0
금하뜨라네,전세,84,서울특별시 양천구 신월동,142-14,202506,202508~202708,32000,0
금호1,전세,36,서울특별시 도봉구 쌍문동,199-1,202506,202508~202708,17000,0
금호1,전세,59,서울특별시 양천구 목동,934,202506,202508~202708,72000,0
금호1,전세,70,서울특별시 도봉구 쌍문동,199-1,202506,202508~202708,30000,0
금호베스트빌,전세,59,서울특별시 광진구 광장동,578,202506,202508~202708,63000,0
금호베스트빌,전세,140,서울특별시 서초구 잠원동,58,202506,202509~202709,170000,0
금호삼성래미안,전세,59,서울특별시 성동구 금호동1가,1500,202506,202507~202707,55000,0
금호삼성래미안,전세,84,서울특별시 성동구 금호동1가,1500,202506,202508~202708,72750,0
금호아파트,전세,27,서울특별시 강동구 천호동,44,202506,202509~202708,19000,0
금호아파트(768),전세,84,서울특별시 양천구 목동,768-5,202506,202508~202708,59000,0
금호어울림,전세,59,서울특별시 서대문구 홍제동,471,202506,202506~202709,37674,0
금호어울림,전세,84,서울특별시 송파구 거여동,593,202506,202507~202707,62500,0
금호어울림,전세,84,서울특별시 도봉구 창동,823,202506,202509~202709,45000,0
금호어울림,전세,102,서울특별시 양천구 목동,951,202506,202507~202707,76000,0
금호어울림,전세,104,서울특별시 송파구 거여동,593,202506,202507~202707,59800,0
금호어울림(580),전세,84,서울특별시 중랑구 망우동,580,202506,202507~202907,42250,0
금호자이1차,전세,59,서울특별시 성동구 금호동2가,1215,202506,202508~202708,70000,0
